order_id,order_date,customer_id,product,category,region,quantity,unit_price
100966,07-07-23,C0092,Mobile,Electronics,West,0,20000
100967,2023-01-01,C0160,Chair,Furniture,East,1,3500
100968,29-08-23,C0140,Desk,Furniture,East,0,8000
100969,05-01-23,C0504,Desk,Furniture,West,1,8000
100970,2023-10-08,C0300,Headphones,Electronics,South,2,3000
100971,,C0422,Tablet,Electronics,West,1,30000
100972,2023/05/15,C0400,Mobile,Electronics,West,-1,20000
100973,29-11-23,C0246,Laptop,Electronics,East,2,55000
100974,2023/02/05,C0276,Sofa,Furniture,West,3,25000
100975,,C0297,Mobile,Electronics,North,1,20000
100976,10-01-23,C0504,Chair,Furniture,South,1,3500
100977,2023/02/22,C0548,Mobile,Electronics,North,1,20000
100978,2023-04-30,C0129,Tablet,Electronics,West,1,30000
100979,2023/06/25,C0016,Laptop,Electronics,West,1,55000
100980,,C0511,Chair,Furniture,East,1,3500
100981,2023/01/29,C0339,Headphones,Electronics,North,1,3000
100982,invalid,C0402,Tablet,Electronics,North,0,30000
100983,2023-03-04,C0257,Mobile,Electronics,West,1,20000
100984,,C0255,Headphones,Electronics,West,-1,3000
100985,2023-09-24,C0204,Sofa,Furniture,West,1,25000
100986,15-06-23,C0485,Sofa,Furniture,West,1,25000
100987,04-09-23,C0044,Mobile,Electronics,North,-1,20000
100988,2023-12-08,C0204,Sofa,Furniture,East,1,25000
100989,08-01-23,C0242,Mobile,Electronics,West,1,20000
100990,,C0283,Mobile,Electronics,North,0,20000
100991,invalid,C0596,Laptop,Electronics,West,1,55000
100992,2023/09/13,C0092,Tablet,Electronics,South,0,30000
100993,2023-07-02,C0347,Laptop,Electronics,North,-1,55000
100994,2023/09/07,C0550,Sofa,Furniture,North,1,25000
100995,,C0572,Mobile,Electronics,East,1,20000
100996,2023/05/09,C0387,Laptop,Electronics,East,-1,55000
100997,invalid,C0449,Laptop,Electronics,East,2,55000
100998,invalid,C0581,Chair,Furniture,South,1,3500
100999,invalid,C0480,Tablet,Electronics,East,-1,30000
101000,,C0544,Mobile,Electronics,South,1,20000
101001,,C0555,Headphones,Electronics,East,1,3000
101002,2023/01/10,C0519,Headphones,Electronics,West,-1,3000
101003,02-02-23,C0373,Desk,Furniture,South,0,8000
101004,invalid,C0397,Sofa,Furniture,South,3,25000
101005,invalid,C0565,Chair,Furniture,South,0,3500
101006,2023-09-25,C0330,Tablet,Electronics,North,2,30000
101007,2023/01/17,C0045,Sofa,Furniture,South,1,25000
101008,2023-01-17,C0498,Mobile,Electronics,South,1,20000
101009,invalid,C0398,Desk,Furniture,West,-1,8000
101010,24-04-23,C0263,Sofa,Furniture,North,3,25000
101011,2023/12/02,C0073,Desk,Furniture,North,-1,8000
101012,2023-07-04,C0082,Chair,Furniture,West,0,3500
101013,2023-11-12,C0426,Desk,Furniture,East,-1,8000
101014,09-02-23,C0042,Tablet,Electronics,North,3,30000
101015,2023/09/30,C0100,Mobile,Electronics,North,3,20000
101016,invalid,C0198,Chair,Furniture,South,1,3500
101017,2023-11-23,C0572,Mobile,Electronics,West,3,20000
101018,2023-03-27,C0470,Desk,Furniture,West,1,8000
101019,invalid,C0564,Headphones,Electronics,West,1,3000
101020,11-06-23,C0547,Sofa,Furniture,West,1,25000
101021,,C0381,Desk,Furniture,West,1,8000
101022,,C0577,Desk,Furniture,South,1,8000
101023,,C0369,Sofa,Furniture,West,1,25000
101024,invalid,C0036,Laptop,Electronics,East,-1,55000
101025,24-04-23,C0310,Desk,Furniture,North,1,8000
101026,11-10-23,C0323,Mobile,Electronics,North,0,20000
101027,2023-01-20,C0585,Desk,Furniture,South,3,8000
101028,07-07-23,C0160,Chair,Furniture,South,1,3500
101029,17-02-23,C0239,Desk,Furniture,East,1,8000
101030,2023-06-16,C0583,Desk,Furniture,South,2,8000
101031,invalid,C0178,Headphones,Electronics,West,2,3000
101032,invalid,C0308,Desk,Furniture,North,-1,8000
101033,11-08-23,C0058,Laptop,Electronics,East,0,55000
101034,invalid,C0124,Chair,Furniture,South,0,3500
101035,26-09-23,C0392,Sofa,Furniture,North,0,25000
101036,15-09-23,C0553,Laptop,Electronics,South,1,55000
101037,,C0157,Sofa,Furniture,North,1,25000
101038,2023/08/10,C0590,Headphones,Electronics,North,3,3000
101039,2023/06/22,C0404,Tablet,Electronics,South,0,30000
101040,invalid,C0586,Laptop,Electronics,North,2,55000
101041,2023/03/11,C0409,Tablet,Electronics,West,1,30000
101042,,C0203,Chair,Furniture,West,3,3500
101043,2023/02/06,C0575,Desk,Furniture,South,1,8000
101044,invalid,C0441,Tablet,Electronics,East,0,30000
101045,28-06-23,C0424,Laptop,Electronics,West,-1,55000
101046,28-03-23,C0353,Mobile,Electronics,North,1,20000
101047,,C0453,Tablet,Electronics,South,3,30000
101048,2023/02/13,C0205,Headphones,Electronics,East,1,3000
101049,invalid,C0056,Laptop,Electronics,South,-1,55000
101050,22-12-23,C0295,Headphones,Electronics,North,0,3000
101051,,C0313,Headphones,Electronics,West,1,3000
101052,2023/10/07,C0551,Tablet,Electronics,South,1,30000
101053,invalid,C0265,Desk,Furniture,West,0,8000
101054,invalid,C0019,Sofa,Furniture,West,-1,25000
101055,2023-05-26,C0262,Desk,Furniture,South,1,8000
101056,,C0278,Mobile,Electronics,North,0,20000
101057,25-02-23,C0398,Laptop,Electronics,East,1,55000
101058,,C0396,Laptop,Electronics,South,1,55000
101059,invalid,C0324,Sofa,Furniture,West,1,25000
101060,invalid,C0204,Laptop,Electronics,West,1,55000
101061,08-09-23,C0254,Laptop,Electronics,East,1,55000
101062,17-12-23,C0161,Chair,Furniture,North,-1,3500
101063,invalid,C0310,Tablet,Electronics,South,1,30000
101064,2023-10-12,C0264,Headphones,Electronics,West,1,3000
101065,,C0156,Tablet,Electronics,East,1,30000
101066,,C0392,Mobile,Electronics,South,1,20000
101067,invalid,C0437,Desk,Furniture,East,1,8000
101068,2023/10/25,C0135,Chair,Furniture,South,3,3500
101069,19-12-23,C0208,Desk,Furniture,South,-1,8000
101070,2023/12/02,C0139,Sofa,Furniture,West,3,25000
101071,invalid,C0326,Desk,Furniture,North,1,8000
101072,2023/01/16,C0189,Sofa,Furniture,East,1,25000
101073,15-08-23,C0424,Headphones,Electronics,West,1,3000
101074,2023/02/24,C0281,Sofa,Furniture,South,0,25000
101075,invalid,C0027,Mobile,Electronics,East,1,20000
101076,2023-07-03,C0238,Desk,Furniture,South,1,8000
101077,invalid,C0489,Laptop,Electronics,South,-1,55000
101078,,C0383,Chair,Furniture,South,-1,3500
101079,2023/01/17,C0168,Chair,Furniture,South,1,3500
101080,,C0016,Chair,Furniture,East,0,3500
101081,2023-04-01,C0208,Sofa,Furniture,South,-1,25000
101082,,C0502,Chair,Furniture,East,0,3500
101083,21-07-23,C0043,Chair,Furniture,West,2,3500
101084,invalid,C0586,Desk,Furniture,North,-1,8000
101085,invalid,C0044,Chair,Furniture,South,2,3500
101086,invalid,C0041,Chair,Furniture,West,-1,3500
101087,,C0299,Laptop,Electronics,West,1,55000
101088,2023/08/05,C0293,Headphones,Electronics,West,0,3000
101089,,C0056,Tablet,Electronics,South,3,30000
101090,2023/10/27,C0513,Chair,Furniture,North,1,3500
101091,,C0139,Sofa,Furniture,West,3,25000
101092,invalid,C0184,Chair,Furniture,West,1,3500
101093,21-12-23,C0093,Mobile,Electronics,East,2,20000
101094,2023-02-28,C0168,Sofa,Furniture,North,-1,25000
101095,invalid,C0372,Sofa,Furniture,North,2,25000
101096,,C0524,Chair,Furniture,South,-1,3500
101097,invalid,C0175,Chair,Furniture,East,1,3500
101098,2023/12/31,C0167,Headphones,Electronics,South,1,3000
101099,,C0316,Laptop,Electronics,East,2,55000
101100,2023/01/02,C0121,Sofa,Furniture,South,1,25000
101101,,C0260,Desk,Furniture,North,0,8000
101102,invalid,C0557,Headphones,Electronics,North,2,3000
101103,,C0488,Mobile,Electronics,West,1,20000
101104,invalid,C0007,Laptop,Electronics,South,3,55000
101105,2023-04-05,C0571,Desk,Furniture,South,-1,8000
101106,2023/01/17,C0358,Mobile,Electronics,North,1,20000
101107,2023-01-26,C0306,Sofa,Furniture,East,3,25000
101108,09-11-23,C0183,Laptop,Electronics,South,2,55000
101109,,C0587,Sofa,Furniture,South,-1,25000
101110,08-07-23,C0096,Tablet,Electronics,East,1,30000
101111,invalid,C0070,Chair,Furniture,West,0,3500
101112,18-06-23,C0138,Tablet,Electronics,North,2,30000
101113,2023/11/10,C0538,Desk,Furniture,South,2,8000
101114,,C0586,Laptop,Electronics,North,1,55000
101115,invalid,C0295,Desk,Furniture,West,0,8000
101116,2023/11/11,C0589,Tablet,Electronics,East,3,30000
101117,,C0533,Desk,Furniture,West,2,8000
101118,2023-03-02,C0298,Desk,Furniture,South,1,8000
101119,invalid,C0121,Laptop,Electronics,South,2,55000
101120,invalid,C0342,Chair,Furniture,East,1,3500
101121,04-02-23,C0207,Mobile,Electronics,East,1,20000
101122,2023-02-28,C0519,Tablet,Electronics,East,1,30000
101123,invalid,C0350,Sofa,Furniture,West,1,25000
101124,23-06-23,C0180,Laptop,Electronics,South,0,55000
101125,2023/09/04,C0486,Sofa,Furniture,North,2,25000
101126,,C0472,Mobile,Electronics,East,-1,20000
101127,invalid,C0534,Sofa,Furniture,East,1,25000
101128,2023/10/23,C0549,Tablet,Electronics,North,3,30000
101129,2023/05/24,C0363,Sofa,Furniture,North,1,25000
101130,invalid,C0348,Headphones,Electronics,West,1,3000
101131,invalid,C0399,Desk,Furniture,South,3,8000
101132,2023-05-20,C0316,Headphones,Electronics,East,0,3000
101133,20-08-23,C0509,Chair,Furniture,South,1,3500
101134,2023/02/27,C0222,Headphones,Electronics,East,1,3000
101135,2023-08-16,C0039,Tablet,Electronics,South,0,30000
101136,2023/06/24,C0495,Desk,Furniture,South,1,8000
101137,15-03-23,C0537,Chair,Furniture,East,-1,3500
101138,2023/01/19,C0101,Headphones,Electronics,South,0,3000
101139,2023-06-09,C0535,Chair,Furniture,North,2,3500
101140,,C0090,Laptop,Electronics,East,-1,55000
101141,invalid,C0320,Laptop,Electronics,North,3,55000
101142,2023/05/27,C0329,Sofa,Furniture,South,1,25000
101143,2023-05-20,C0327,Tablet,Electronics,West,3,30000
101144,2023-11-15,C0281,Mobile,Electronics,North,1,20000
101145,invalid,C0105,Desk,Furniture,South,3,8000
101146,21-10-23,C0278,Desk,Furniture,South,1,8000
101147,invalid,C0073,Mobile,Electronics,East,1,20000
101148,2023-08-30,C0052,Desk,Furniture,South,2,8000
101149,2023-02-14,C0109,Sofa,Furniture,West,1,25000
101150,invalid,C0184,Chair,Furniture,West,2,3500
101151,,C0203,Tablet,Electronics,North,1,30000
101152,,C0480,Mobile,Electronics,North,1,20000
101153,2023/04/25,C0477,Sofa,Furniture,West,-1,25000
101154,,C0265,Mobile,Electronics,East,0,20000
101155,,C0339,Sofa,Furniture,East,-1,25000
101156,03-09-23,C0487,Laptop,Electronics,North,1,55000
101157,06-11-23,C0175,Chair,Furniture,East,0,3500
101158,,C0521,Desk,Furniture,North,1,8000
101159,30-09-23,C0334,Headphones,Electronics,North,1,3000
101160,invalid,C0424,Chair,Furniture,South,2,3500
101161,2023-06-24,C0494,Desk,Furniture,West,1,8000
101162,invalid,C0442,Mobile,Electronics,West,0,20000
101163,2023-12-31,C0242,Desk,Furniture,South,-1,8000
101164,invalid,C0499,Desk,Furniture,North,0,8000
101165,,C0569,Chair,Furniture,North,1,3500
101166,invalid,C0072,Tablet,Electronics,North,2,30000
101167,2023/03/13,C0063,Tablet,Electronics,North,2,30000
101168,2023/08/20,C0001,Desk,Furniture,South,0,8000
101169,2023/04/16,C0400,Desk,Furniture,West,1,8000
101170,,C0307,Sofa,Furniture,East,1,25000
101171,2023/05/31,C0009,Laptop,Electronics,West,3,55000
101172,2023-12-27,C0563,Laptop,Electronics,North,1,55000
101173,16-01-23,C0368,Desk,Furniture,North,0,8000
101174,,C0404,Mobile,Electronics,East,2,20000
101175,2023/09/01,C0559,Chair,Furniture,South,2,3500
101176,02-08-23,C0569,Mobile,Electronics,West,1,20000
101177,2023-02-06,C0129,Mobile,Electronics,South,1,20000
101178,,C0148,Sofa,Furniture,West,1,25000
101179,invalid,C0426,Laptop,Electronics,West,1,55000
101180,invalid,C0466,Desk,Furniture,West,1,8000
101181,,C0232,Chair,Furniture,South,1,3500
101182,invalid,C0511,Laptop,Electronics,South,3,55000
101183,2023-01-20,C0591,Chair,Furniture,East,3,3500
101184,invalid,C0378,Desk,Furniture,North,2,8000
101185,,C0146,Sofa,Furniture,East,1,25000
101186,,C0091,Laptop,Electronics,South,3,55000
101187,invalid,C0080,Sofa,Furniture,East,-1,25000
101188,,C0012,Tablet,Electronics,West,3,30000
101189,31-05-23,C0340,Chair,Furniture,West,3,3500
101190,invalid,C0037,Tablet,Electronics,East,1,30000
101191,invalid,C0485,Laptop,Electronics,South,-1,55000
101192,,C0028,Sofa,Furniture,East,1,25000
101193,09-03-23,C0079,Mobile,Electronics,East,3,20000
101194,2023-02-27,C0282,Desk,Furniture,East,1,8000
101195,31-03-23,C0155,Desk,Furniture,West,1,8000
101196,2023/09/28,C0242,Tablet,Electronics,West,0,30000
101197,2023/11/01,C0352,Headphones,Electronics,North,1,3000
101198,,C0508,Headphones,Electronics,West,1,3000
101199,invalid,C0172,Sofa,Furniture,South,2,25000
101200,2023-03-27,C0271,Laptop,Electronics,North,-1,55000
101201,,C0488,Chair,Furniture,East,2,3500
101202,16-03-23,C0400,Mobile,Electronics,West,2,20000
101203,18-08-23,C0446,Desk,Furniture,North,0,8000
101204,2023-09-30,C0324,Chair,Furniture,North,-1,3500
101205,19-05-23,C0443,Sofa,Furniture,East,1,25000
101206,invalid,C0101,Tablet,Electronics,East,0,30000
101207,invalid,C0248,Chair,Furniture,South,0,3500
101208,invalid,C0185,Sofa,Furniture,East,-1,25000
101209,,C0070,Sofa,Furniture,North,1,25000
101210,2023/05/26,C0457,Desk,Furniture,East,1,8000
101211,invalid,C0035,Tablet,Electronics,North,1,30000
101212,2023-02-14,C0223,Laptop,Electronics,North,3,55000
101213,invalid,C0134,Headphones,Electronics,West,3,3000
101214,28-08-23,C0189,Laptop,Electronics,East,-1,55000
101215,,C0465,Sofa,Furniture,East,1,25000
101216,2023/02/07,C0332,Sofa,Furniture,East,0,25000
101217,,C0064,Tablet,Electronics,West,0,30000
101218,,C0272,Laptop,Electronics,South,1,55000
101219,,C0403,Chair,Furniture,South,1,3500
101220,invalid,C0442,Mobile,Electronics,South,3,20000
101221,2023-02-07,C0266,Laptop,Electronics,North,2,55000
101222,2023-09-12,C0257,Laptop,Electronics,West,3,55000
101223,,C0001,Mobile,Electronics,North,-1,20000
101224,invalid,C0338,Mobile,Electronics,West,-1,20000
101225,,C0503,Desk,Furniture,West,-1,8000
101226,2023-07-16,C0072,Headphones,Electronics,South,-1,3000
101227,invalid,C0494,Sofa,Furniture,North,0,25000
101228,2023-11-20,C0311,Tablet,Electronics,West,1,30000
101229,2023-08-24,C0375,Sofa,Furniture,East,1,25000
101230,2023/10/11,C0297,Headphones,Electronics,South,0,3000
101231,,C0196,Laptop,Electronics,East,2,55000
101232,2023-11-20,C0368,Sofa,Furniture,West,-1,25000
101233,2023-04-09,C0195,Chair,Furniture,South,-1,3500
101234,,C0245,Laptop,Electronics,West,-1,55000
101235,invalid,C0316,Headphones,Electronics,West,3,3000
101236,22-01-23,C0348,Laptop,Electronics,North,1,55000
101237,invalid,C0217,Chair,Furniture,West,1,3500
101238,2023-03-14,C0239,Sofa,Furniture,North,3,25000
101239,invalid,C0020,Chair,Furniture,West,-1,3500
101240,2023/11/20,C0134,Mobile,Electronics,North,-1,20000
101241,invalid,C0100,Laptop,Electronics,West,1,55000
101242,2023-09-12,C0066,Headphones,Electronics,North,3,3000
101243,2023/08/07,C0226,Desk,Furniture,North,0,8000
101244,2023-12-17,C0412,Tablet,Electronics,East,0,30000
101245,2023/01/24,C0141,Desk,Furniture,East,3,8000
101246,2023-05-21,C0344,Desk,Furniture,North,1,8000
101247,11-10-23,C0426,Mobile,Electronics,South,0,20000
101248,2023/02/21,C0250,Mobile,Electronics,North,2,20000
101249,2023-09-07,C0386,Headphones,Electronics,South,0,3000
101250,2023-12-28,C0008,Laptop,Electronics,South,1,55000
101251,,C0291,Sofa,Furniture,West,3,25000
101252,invalid,C0147,Mobile,Electronics,East,1,20000
101253,invalid,C0179,Chair,Furniture,North,1,3500
101254,03-08-23,C0091,Sofa,Furniture,East,2,25000
101255,2023-09-29,C0242,Laptop,Electronics,South,3,55000
101256,,C0371,Laptop,Electronics,South,3,55000
101257,2023/02/27,C0284,Sofa,Furniture,North,1,25000
101258,2023/03/23,C0486,Headphones,Electronics,West,1,3000
101259,18-04-23,C0056,Sofa,Furniture,East,1,25000
101260,2023-02-23,C0343,Chair,Furniture,West,1,3500
101261,2023/01/15,C0551,Sofa,Furniture,South,1,25000
101262,2023/08/16,C0119,Chair,Furniture,North,3,3500
101263,2023/12/13,C0334,Desk,Furniture,West,3,8000
101264,2023/02/20,C0113,Tablet,Electronics,East,1,30000
101265,,C0423,Mobile,Electronics,South,-1,20000
101266,2023-08-12,C0600,Laptop,Electronics,West,2,55000
101267,,C0466,Mobile,Electronics,South,1,20000
101268,14-04-23,C0199,Mobile,Electronics,East,2,20000
101269,11-03-23,C0033,Tablet,Electronics,North,1,30000
101270,,C0477,Laptop,Electronics,West,0,55000
101271,invalid,C0226,Headphones,Electronics,East,1,3000
101272,2023-07-30,C0175,Headphones,Electronics,South,0,3000
101273,invalid,C0501,Headphones,Electronics,South,3,3000
101274,,C0286,Headphones,Electronics,North,2,3000
101275,invalid,C0445,Mobile,Electronics,South,1,20000
101276,2023-08-29,C0428,Desk,Furniture,North,1,8000
101277,,C0517,Sofa,Furniture,North,0,25000
101278,,C0101,Chair,Furniture,West,2,3500
101279,2023/03/09,C0013,Laptop,Electronics,West,3,55000
101280,2023-09-03,C0245,Tablet,Electronics,North,1,30000
101281,invalid,C0166,Sofa,Furniture,West,1,25000
101282,,C0475,Laptop,Electronics,South,2,55000
101283,2023-11-18,C0380,Headphones,Electronics,West,0,3000
101284,07-08-23,C0341,Laptop,Electronics,North,2,55000
101285,2023-11-14,C0556,Headphones,Electronics,South,1,3000
101286,2023-02-26,C0057,Tablet,Electronics,East,-1,30000
101287,07-07-23,C0477,Chair,Furniture,North,1,3500
101288,invalid,C0573,Mobile,Electronics,North,-1,20000
101289,2023/10/04,C0142,Headphones,Electronics,East,1,3000
101290,2023/06/14,C0490,Laptop,Electronics,South,-1,55000
101291,28-01-23,C0516,Tablet,Electronics,West,1,30000
101292,,C0354,Laptop,Electronics,West,1,55000
101293,invalid,C0126,Desk,Furniture,West,0,8000
101294,invalid,C0300,Headphones,Electronics,West,3,3000
101295,,C0068,Headphones,Electronics,South,-1,3000
101296,2023-02-25,C0184,Laptop,Electronics,East,2,55000
101297,,C0115,Mobile,Electronics,South,1,20000
101298,02-08-23,C0534,Headphones,Electronics,North,1,3000
101299,04-08-23,C0136,Sofa,Furniture,West,3,25000
101300,2023/02/02,C0022,Chair,Furniture,East,-1,3500
101301,,C0238,Laptop,Electronics,East,0,55000
101302,invalid,C0335,Tablet,Electronics,West,-1,30000
101303,,C0562,Sofa,Furniture,West,3,25000
101304,27-04-23,C0314,Desk,Furniture,South,1,8000
101305,2023/06/30,C0296,Chair,Furniture,North,1,3500
101306,invalid,C0171,Tablet,Electronics,South,2,30000
101307,2023/03/01,C0158,Mobile,Electronics,South,1,20000
101308,,C0589,Laptop,Electronics,South,1,55000
101309,26-06-23,C0211,Tablet,Electronics,North,1,30000
101310,invalid,C0460,Mobile,Electronics,South,1,20000
101311,2023/08/23,C0415,Laptop,Electronics,West,1,55000
101312,31-08-23,C0005,Tablet,Electronics,East,1,30000
101313,invalid,C0588,Tablet,Electronics,South,0,30000
101314,2023-03-13,C0116,Tablet,Electronics,West,-1,30000
101315,2023-07-25,C0120,Sofa,Furniture,East,3,25000
101316,17-02-23,C0226,Desk,Furniture,West,0,8000
101317,11-04-23,C0200,Tablet,Electronics,South,1,30000
101318,2023-09-20,C0552,Laptop,Electronics,West,1,55000
101319,invalid,C0503,Chair,Furniture,East,1,3500
101320,2023/08/07,C0370,Desk,Furniture,West,1,8000
101321,26-06-23,C0382,Tablet,Electronics,North,2,30000
101322,2023/08/16,C0457,Tablet,Electronics,North,1,30000
101323,2023/08/06,C0454,Sofa,Furniture,East,2,25000
101324,2023/04/17,C0143,Sofa,Furniture,North,2,25000
101325,2023-10-30,C0538,Tablet,Electronics,East,2,30000
101326,,C0091,Headphones,Electronics,North,2,3000
101327,invalid,C0180,Tablet,Electronics,West,2,30000
101328,invalid,C0391,Mobile,Electronics,East,1,20000
101329,,C0310,Laptop,Electronics,East,0,55000
101330,2023-03-20,C0230,Sofa,Furniture,North,2,25000
101331,02-08-23,C0484,Tablet,Electronics,North,1,30000
101332,2023-05-22,C0251,Mobile,Electronics,North,2,20000
101333,invalid,C0371,Chair,Furniture,West,1,3500
101334,20-09-23,C0488,Headphones,Electronics,North,1,3000
101335,2023/10/25,C0018,Sofa,Furniture,East,3,25000
101336,2023/07/02,C0328,Laptop,Electronics,West,1,55000
101337,,C0280,Mobile,Electronics,East,1,20000
101338,invalid,C0297,Tablet,Electronics,East,1,30000
101339,2023-11-03,C0199,Laptop,Electronics,South,3,55000
101340,17-12-23,C0557,Headphones,Electronics,East,1,3000
101341,2023-10-01,C0278,Headphones,Electronics,East,1,3000
101342,2023/09/23,C0148,Desk,Furniture,North,1,8000
101343,25-03-23,C0497,Tablet,Electronics,West,1,30000
101344,2023/10/14,C0159,Laptop,Electronics,South,1,55000
101345,,C0539,Desk,Furniture,North,-1,8000
101346,,C0135,Laptop,Electronics,North,1,55000
101347,,C0372,Tablet,Electronics,South,-1,30000
101348,15-01-23,C0351,Desk,Furniture,South,0,8000
101349,2023/12/22,C0122,Sofa,Furniture,South,0,25000
101350,2023/04/18,C0233,Mobile,Electronics,East,-1,20000
101351,2023-01-10,C0436,Mobile,Electronics,North,1,20000
101352,2023/02/25,C0442,Headphones,Electronics,North,2,3000
101353,,C0526,Laptop,Electronics,North,0,55000
101354,2023-02-19,C0068,Tablet,Electronics,East,1,30000
101355,2023/12/10,C0211,Headphones,Electronics,South,1,3000
101356,24-10-23,C0093,Tablet,Electronics,South,1,30000
101357,invalid,C0165,Tablet,Electronics,South,1,30000
101358,invalid,C0593,Laptop,Electronics,North,1,55000
101359,invalid,C0289,Sofa,Furniture,South,1,25000
101360,24-12-23,C0220,Sofa,Furniture,West,1,25000
101361,2023/07/01,C0451,Desk,Furniture,North,1,8000
101362,,C0220,Chair,Furniture,South,2,3500
101363,2023-09-24,C0127,Headphones,Electronics,West,1,3000
101364,invalid,C0370,Mobile,Electronics,East,2,20000
101365,,C0506,Laptop,Electronics,North,1,55000
101366,2023/10/11,C0320,Chair,Furniture,West,3,3500
101367,2023-09-01,C0439,Chair,Furniture,South,1,3500
101368,,C0184,Sofa,Furniture,North,1,25000
101369,2023-03-15,C0449,Laptop,Electronics,North,2,55000
101370,2023-07-06,C0105,Chair,Furniture,South,2,3500
101371,2023-04-30,C0206,Mobile,Electronics,West,1,20000
101372,invalid,C0512,Headphones,Electronics,East,2,3000
101373,,C0410,Tablet,Electronics,East,0,30000
101374,2023/08/21,C0497,Desk,Furniture,East,2,8000
101375,,C0257,Laptop,Electronics,West,1,55000
101376,2023-02-04,C0031,Sofa,Furniture,North,1,25000
101377,,C0028,Chair,Furniture,South,-1,3500
101378,invalid,C0157,Sofa,Furniture,East,1,25000
101379,,C0079,Laptop,Electronics,West,0,55000
101380,invalid,C0510,Tablet,Electronics,West,-1,30000
101381,2023-08-09,C0554,Desk,Furniture,North,1,8000
101382,,C0461,Laptop,Electronics,East,2,55000
101383,invalid,C0034,Chair,Furniture,South,1,3500
101384,,C0311,Headphones,Electronics,South,0,3000
101385,2023-10-19,C0399,Mobile,Electronics,West,1,20000
101386,,C0568,Sofa,Furniture,West,2,25000
101387,,C0519,Headphones,Electronics,North,1,3000
101388,14-06-23,C0387,Chair,Furniture,East,3,3500
101389,28-06-23,C0047,Laptop,Electronics,South,1,55000
101390,14-07-23,C0598,Headphones,Electronics,North,-1,3000
101391,,C0354,Laptop,Electronics,East,2,55000
101392,2023/11/28,C0251,Laptop,Electronics,South,-1,55000
101393,28-02-23,C0087,Tablet,Electronics,North,3,30000
101394,2023-08-24,C0021,Tablet,Electronics,East,1,30000
101395,11-01-23,C0433,Sofa,Furniture,West,0,25000
101396,,C0023,Sofa,Furniture,East,2,25000
101397,,C0587,Chair,Furniture,North,1,3500
101398,,C0211,Sofa,Furniture,East,-1,25000
101399,invalid,C0348,Headphones,Electronics,South,0,3000
101400,2023-10-02,C0207,Tablet,Electronics,West,2,30000
101401,21-10-23,C0272,Mobile,Electronics,North,1,20000
101402,invalid,C0232,Chair,Furniture,North,0,3500
101403,invalid,C0280,Desk,Furniture,North,1,8000
101404,2023-11-30,C0215,Chair,Furniture,East,2,3500
101405,,C0517,Headphones,Electronics,East,1,3000
101406,,C0205,Desk,Furniture,West,1,8000
101407,2023-11-18,C0465,Desk,Furniture,South,3,8000
101408,2023/12/05,C0192,Sofa,Furniture,West,3,25000
101409,invalid,C0479,Headphones,Electronics,East,-1,3000
101410,invalid,C0445,Headphones,Electronics,North,0,3000
101411,2023/12/17,C0152,Tablet,Electronics,South,2,30000
101412,02-02-23,C0446,Headphones,Electronics,West,1,3000
101413,27-11-23,C0423,Sofa,Furniture,East,1,25000
101414,2023/02/28,C0242,Mobile,Electronics,West,1,20000
101415,26-08-23,C0029,Mobile,Electronics,South,1,20000
101416,2023-04-14,C0447,Chair,Furniture,West,3,3500
101417,23-05-23,C0140,Mobile,Electronics,North,1,20000
101418,,C0181,Sofa,Furniture,North,3,25000
101419,invalid,C0086,Laptop,Electronics,East,0,55000
101420,2023-07-23,C0417,Headphones,Electronics,East,1,3000
101421,2023-10-20,C0144,Headphones,Electronics,South,-1,3000
101422,,C0124,Sofa,Furniture,East,3,25000
101423,27-10-23,C0126,Mobile,Electronics,East,3,20000
101424,2023/03/15,C0242,Sofa,Furniture,West,2,25000
101425,,C0220,Laptop,Electronics,East,1,55000
101426,invalid,C0058,Tablet,Electronics,West,0,30000
101427,,C0325,Sofa,Furniture,West,1,25000
101428,,C0149,Mobile,Electronics,East,1,20000
101429,2023-12-20,C0022,Headphones,Electronics,North,1,3000
101430,invalid,C0246,Headphones,Electronics,East,-1,3000
101431,invalid,C0372,Tablet,Electronics,North,-1,30000
101432,,C0398,Headphones,Electronics,North,2,3000
101433,2023/03/24,C0242,Tablet,Electronics,East,1,30000
101434,2023-05-21,C0325,Chair,Furniture,West,-1,3500
101435,,C0504,Headphones,Electronics,West,1,3000
101436,17-09-23,C0103,Sofa,Furniture,South,2,25000
101437,,C0431,Laptop,Electronics,East,1,55000
101438,,C0054,Laptop,Electronics,South,0,55000
101439,10-06-23,C0411,Mobile,Electronics,South,1,20000
101440,2023/09/22,C0114,Desk,Furniture,South,1,8000
101441,20-08-23,C0134,Sofa,Furniture,West,0,25000
101442,2023/12/18,C0137,Chair,Furniture,East,0,3500
101443,2023/02/13,C0336,Desk,Furniture,East,0,8000
101444,,C0187,Chair,Furniture,West,1,3500
101445,2023-08-25,C0024,Mobile,Electronics,South,1,20000
101446,,C0173,Mobile,Electronics,North,1,20000
101447,2023-07-08,C0267,Chair,Furniture,South,3,3500
101448,invalid,C0121,Mobile,Electronics,North,3,20000
101449,2024/01/01,C0507,Headphones,Electronics,North,2,3000
101450,,C0273,Mobile,Electronics,East,1,20000
101451,13-12-23,C0212,Mobile,Electronics,South,2,20000
101452,2023/01/15,C0185,Mobile,Electronics,West,2,20000
